playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475797,2021,Jarred Tinordi,NYR,D,4on5,7,25.0,1.0,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.1,0.1,0.1,0.1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.12,0.12,0.12,0.0,1.38,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8475797,2021,Jarred Tinordi,NYR,D,5on4,7,41.0,4.0,0.52,1.0,0.9,1.0,0.88,1.0,0.85,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,1.52,0.18,0.18,0.18,0.18,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.02,0.16,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.16,0.16,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.4,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8479371,2021,Dante Fabbro,NSH,D,other,66,3184.0,66.0,19.47,0.57,0.4,0.35,0.47,0.4,0.47,118.0,2.47,0.14,0.2,0.87,0.13,1.6,1.06,0.14,0.14,0.14,0.0,0.0,3.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,0.06,0.08,0.0,1.0,0.0,0.0,6.0,4.0,4.0,1.0,0.05,0.0,0.0,0.2,0.2,0.19,66.0,12.0,14.0,10.0,30.0,6.0,8.0,8.0,44.0,0.0,0.0,4924.0,2.0,0.0,0.0,7.0,21.32,5.84,5.82,5.84,5.82,22.0,9.0,7.0,38.0,8.0,0.0,0.0,15.0,8.0,8.0,0.5,0.94,4.4,2.0,1.0,5.0,38.0,31.0,31.0,0.35,0.0,0.0,6.19,6.19,6.16,33.23,4.36,4.3,4.36,4.3,38.0,9.0,23.0,70.0,6.0,1.0,1.0,26.0,16.0,5.0,0.91,1.63,1.82,2.0,1.0,3.0,70.0,47.0,47.0,0.72,0.36,0.36,4.72,4.72,4.64,12.0,17.66,109.0,122.0,0.17,0.0,3.0,0.0,3.0,0.0
8479371,2021,Dante Fabbro,NSH,D,all,66,75447.0,1606.0,31.65,0.49,0.49,0.49,0.49,0.5,0.5,248.0,88.27,3.52,5.08,24.39,2.99,53.95,41.07,3.34,3.45,3.27,11.0,10.0,88.0,43.0,58.0,189.0,24.0,3.0,7.0,0.0,25.0,0.0,45.0,51.0,85.0,128.0,12.0,24.0,0.0,69.0,22.0,35.0,126.0,4.0,1.0,2.6,0.43,0.49,3.0,0.0,0.0,185.85,131.0,129.17,29.0,1.03,1.64,0.3,4.25,4.16,3.97,1606.0,206.0,163.0,293.0,944.0,171.0,241.0,197.0,997.0,0.0,0.0,165153.0,24.0,24.0,11.0,105.0,637.16,59.46,58.07,59.71,58.31,634.0,264.0,272.0,1170.0,65.0,44.0,6.0,668.0,182.0,48.0,21.06,22.3,16.09,25.0,23.0,17.0,1169.6,898.0,898.47,9.18,7.8,7.8,60.83,60.94,59.89,649.75,60.73,58.7,61.0,58.97,658.0,252.0,320.0,1230.0,64.0,27.0,6.0,677.0,181.0,52.0,21.16,21.36,18.22,19.0,21.0,24.0,1229.75,910.0,913.03,9.86,4.81,4.81,65.77,66.16,64.32,140.2,146.26,2477.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0
8479371,2021,Dante Fabbro,NSH,D,5on5,66,68067.0,1395.0,31.65,0.53,0.48,0.51,0.49,0.52,0.5,189.0,84.43,2.88,4.82,23.3,2.83,51.87,39.29,2.72,2.81,2.65,11.0,10.0,83.0,42.0,56.0,181.0,23.0,2.0,7.0,0.0,24.0,0.0,43.0,49.0,81.0,123.0,10.0,20.0,0.0,62.0,21.0,29.0,122.0,3.0,0.0,2.53,0.35,0.0,2.0,0.0,0.0,177.85,125.0,123.17,23.0,0.96,1.64,0.3,3.53,3.45,3.28,1395.0,183.0,115.0,273.0,824.0,159.0,217.0,165.0,854.0,0.0,0.0,122781.0,20.0,22.0,10.0,84.0,595.98,50.84,49.51,51.09,49.74,593.0,248.0,265.0,1106.0,56.0,43.0,6.0,635.0,170.0,36.0,20.14,20.84,9.85,23.0,21.0,12.0,1105.6,841.0,841.47,8.5,7.79,7.79,51.54,51.66,50.68,552.66,45.25,44.35,45.51,44.62,559.0,214.0,270.0,1043.0,47.0,21.0,4.0,585.0,160.0,28.0,18.39,19.09,7.77,16.0,20.0,11.0,1042.75,773.0,776.03,7.68,4.02,4.02,48.9,49.28,48.65,75.54,80.5,1728.0,1774.0,5.75,1.22,113.0,20.0,88.0,18.0
8479371,2021,Dante Fabbro,NSH,D,4on5,66,3639.0,114.0,26.85,0.11,0.07,0.12,0.1,0.15,0.1,239.0,0.59,0.01,0.02,0.1,0.02,0.24,0.62,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.01,0.0,0.0,0.01,0.01,0.01,114.0,3.0,34.0,7.0,70.0,3.0,14.0,15.0,82.0,0.0,0.0,14748.0,2.0,0.0,0.0,0.0,11.69,1.41,1.4,1.41,1.4,12.0,3.0,0.0,15.0,1.0,0.0,0.0,10.0,3.0,2.0,0.31,0.41,0.69,0.0,1.0,0.0,15.0,15.0,15.0,0.13,0.0,0.0,1.54,1.54,1.54,60.86,11.01,9.93,11.01,9.93,58.0,27.0,27.0,112.0,11.0,5.0,1.0,61.0,5.0,19.0,1.74,0.64,8.63,1.0,0.0,10.0,112.0,85.0,85.0,1.38,0.43,0.43,11.97,11.97,10.83,2.09,26.17,44.0,398.0,0.05,0.0,3.0,0.0,1.0,0.0
8479371,2021,Dante Fabbro,NSH,D,5on4,66,557.0,31.0,14.83,0.89,0.92,0.77,0.89,0.77,0.87,110.0,0.78,0.49,0.04,0.12,0.02,0.24,0.1,0.48,0.49,0.48,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.5,0.5,0.5,31.0,8.0,0.0,3.0,20.0,3.0,2.0,9.0,17.0,0.0,0.0,9651.0,0.0,2.0,1.0,3.0,7.23,0.71,0.68,0.71,0.68,6.0,4.0,0.0,10.0,0.0,1.0,0.0,8.0,1.0,1.0,0.12,0.1,0.49,0.0,0.0,0.0,10.0,10.0,10.0,0.17,0.01,0.01,0.86,0.86,0.82,1.71,0.08,0.08,0.08,0.08,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.11,0.11,0.11,20.88,1.8,256.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0
8478106,2021,Dylan Sikura,COL,C,other,5,20.0,2.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.92,0.92,0.92,0.92,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.92,0.92,0.92,0.51,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478106,2021,Dylan Sikura,COL,C,all,5,2987.0,71.0,1.88,0.49,0.58,0.58,0.53,0.56,0.53,51.0,3.26,0.47,0.27,0.71,0.09,1.44,1.02,0.46,0.45,0.44,1.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.01,0.25,0.22,0.0,0.0,0.0,3.94,4.0,3.95,0.0,0.06,0.27,0.22,0.31,0.3,0.29,71.0,10.0,5.0,5.0,51.0,13.0,14.0,6.0,38.0,0.0,0.0,15313.0,0.0,0.0,0.0,3.0,19.3,1.58,1.53,1.53,1.48,20.0,7.0,16.0,43.0,2.0,2.0,1.0,21.0,4.0,2.0,0.58,0.51,0.49,0.0,1.0,1.0,43.56,27.0,27.07,0.27,0.49,0.49,1.36,1.32,1.29,14.78,1.67,1.67,1.7,1.7,15.0,6.0,10.0,31.0,2.0,0.0,0.0,17.0,3.0,1.0,0.37,0.39,0.92,0.0,1.0,1.0,31.27,21.0,21.03,0.19,0.0,0.0,1.86,1.9,1.89,16.88,12.09,282.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0
8478106,2021,Dylan Sikura,COL,C,5on5,5,2865.0,67.0,1.88,0.68,0.5,0.59,0.54,0.57,0.53,47.0,3.26,0.47,0.27,0.71,0.09,1.44,1.02,0.46,0.45,0.44,1.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.01,0.25,0.22,0.0,0.0,0.0,3.94,4.0,3.95,0.0,0.06,0.27,0.22,0.31,0.3,0.29,67.0,9.0,5.0,5.0,48.0,11.0,14.0,5.0,37.0,0.0,0.0,11583.0,0.0,0.0,0.0,3.0,19.3,1.58,1.53,1.53,1.48,20.0,7.0,16.0,43.0,2.0,2.0,1.0,21.0,4.0,2.0,0.58,0.51,0.49,0.0,1.0,1.0,43.56,27.0,27.07,0.27,0.49,0.49,1.36,1.32,1.29,13.82,0.75,0.75,0.78,0.78,14.0,6.0,10.0,30.0,1.0,0.0,0.0,17.0,3.0,0.0,0.37,0.39,0.0,0.0,1.0,0.0,30.27,20.0,20.03,0.19,0.0,0.0,0.94,0.98,0.97,8.0,8.09,206.0,176.0,0.0,0.09,0.0,1.0,0.0,1.0
8478106,2021,Dylan Sikura,COL,C,4on5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478106,2021,Dylan Sikura,COL,C,5on4,5,102.0,2.0,0.05,0.0,0.97,0.0,0.75,0.0,0.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8480053,2021,Sasha Chmelevski,SJS,C,other,19,109.0,2.0,4.67,1.0,0.31,1.0,0.31,1.0,0.3,50.0,0.85,0.09,0.09,0.12,0.02,0.53,0.15,0.09,0.09,0.09,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.54,0.0,0.11,0.11,0.11,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1090.0,0.0,0.0,0.0,0.0,1.8,0.62,0.57,0.62,0.57,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09,0.54,0.0,0.0,1.0,2.0,2.0,2.0,0.04,0.54,0.54,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,5.18,17.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
8480053,2021,Sasha Chmelevski,SJS,C,all,19,15030.0,350.0,7.1,0.5,0.42,0.48,0.46,0.48,0.48,157.0,35.84,2.41,2.06,8.51,1.17,19.05,15.8,2.22,2.41,2.22,4.0,4.0,31.0,18.0,11.0,60.0,8.0,0.0,4.0,0.0,7.0,0.0,18.0,20.0,31.0,49.0,2.0,4.0,31.0,20.0,8.0,3.0,42.0,6.0,1.0,1.32,0.82,0.27,0.0,0.0,0.0,59.47,49.0,48.75,1.0,0.42,1.45,0.15,2.68,2.69,2.53,350.0,26.0,45.0,49.0,230.0,46.0,45.0,44.0,215.0,31.0,48.0,54361.0,4.0,2.0,1.0,4.0,117.21,10.54,10.1,10.61,10.16,117.0,44.0,58.0,219.0,9.0,12.0,4.0,126.0,23.0,12.0,3.68,2.91,3.95,3.0,1.0,5.0,218.18,161.0,159.84,1.5,3.0,3.0,9.05,9.05,8.86,125.23,10.71,10.36,10.71,10.37,124.0,52.0,65.0,241.0,8.0,12.0,1.0,130.0,38.0,8.0,3.59,4.87,2.24,3.0,3.0,2.0,242.34,176.0,177.76,1.71,2.38,2.38,10.04,10.05,9.92,39.64,54.76,820.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0
8480053,2021,Sasha Chmelevski,SJS,C,5on5,19,14081.0,314.0,7.1,0.49,0.48,0.49,0.47,0.49,0.48,132.0,34.35,2.28,1.94,8.3,1.13,18.28,15.06,2.09,2.28,2.09,3.0,4.0,31.0,16.0,9.0,56.0,7.0,0.0,3.0,0.0,7.0,0.0,18.0,19.0,31.0,47.0,2.0,4.0,25.0,20.0,8.0,3.0,41.0,5.0,1.0,1.28,0.73,0.27,0.0,0.0,0.0,55.47,47.0,46.75,1.0,0.4,0.92,0.15,2.52,2.53,2.38,314.0,23.0,35.0,48.0,208.0,44.0,40.0,41.0,189.0,25.0,44.0,43598.0,4.0,2.0,1.0,4.0,112.22,9.77,9.37,9.83,9.43,112.0,42.0,55.0,209.0,8.0,11.0,3.0,121.0,22.0,11.0,3.52,2.83,3.42,3.0,1.0,4.0,208.18,154.0,152.84,1.41,2.46,2.46,8.72,8.72,8.53,114.02,10.07,9.73,10.08,9.73,112.0,47.0,58.0,217.0,6.0,12.0,1.0,117.0,35.0,7.0,3.47,4.58,2.03,3.0,2.0,1.0,218.34,159.0,160.76,1.49,2.38,2.38,9.18,9.2,9.07,28.9,31.7,650.0,739.0,1.18,0.09,12.0,5.0,9.0,4.0
8480053,2021,Sasha Chmelevski,SJS,C,4on5,19,724.0,28.0,3.62,0.22,0.15,0.19,0.21,0.21,0.25,78.0,0.65,0.04,0.03,0.09,0.02,0.24,0.58,0.04,0.04,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.05,0.05,0.05,28.0,0.0,9.0,0.0,19.0,1.0,5.0,1.0,21.0,4.0,1.0,4017.0,0.0,0.0,0.0,0.0,2.46,0.15,0.15,0.15,0.15,3.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.04,0.0,0.0,0.18,0.18,0.18,9.8,0.52,0.52,0.52,0.52,10.0,5.0,6.0,21.0,1.0,0.0,0.0,12.0,2.0,1.0,0.11,0.19,0.21,0.0,0.0,1.0,21.0,15.0,15.0,0.21,0.0,0.0,0.73,0.73,0.72,1.19,6.93,27.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
8480053,2021,Sasha Chmelevski,SJS,C,5on4,19,116.0,6.0,1.44,0.07,0.65,0.5,0.86,0.33,0.86,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,1205.0,0.0,0.0,0.0,0.0,0.73,0.01,0.01,0.01,0.01,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.02,0.0,0.0,0.03,0.03,0.03,1.42,0.11,0.11,0.11,0.11,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.01,0.11,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.01,0.0,0.0,0.13,0.13,0.13,0.4,0.22,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8476958,2021,Jaccob Slavin,CAR,D,other,79,6181.0,86.0,57.8,0.64,0.49,0.46,0.51,0.46,0.47,149.0,10.03,1.85,0.53,1.75,0.28,4.95,4.64,1.83,1.85,1.83,3.0,2.0,11.0,3.0,6.0,20.0,5.0,0.0,1.0,0.0,2.0,0.0,6.0,5.0,11.0,14.0,0.0,0.0,0.0,5.0,4.0,3.0,10.0,2.0,2.0,0.33,0.2,1.32,0.0,0.0,0.0,20.0,14.0,14.0,3.0,0.14,0.56,0.0,1.99,1.99,1.97,86.0,14.0,20.0,15.0,37.0,5.0,5.0,28.0,48.0,0.0,0.0,5900.0,0.0,2.0,1.0,12.0,66.44,23.3,22.35,23.3,22.35,63.0,27.0,28.0,118.0,17.0,6.0,3.0,34.0,20.0,36.0,1.28,2.34,19.68,0.0,2.0,15.0,118.0,90.0,90.0,1.18,2.45,2.45,22.03,22.03,21.6,77.21,13.03,12.27,13.03,12.27,71.0,34.0,35.0,140.0,13.0,5.0,2.0,59.0,30.0,16.0,2.37,3.69,6.98,2.0,5.0,6.0,140.0,105.0,105.0,1.72,0.87,0.87,13.89,13.89,13.14,14.52,15.32,122.0,118.0,0.06,0.0,2.0,1.0,2.0,0.0
